knr,knavn,aar,pm2,Menn_ya_p,Kvinner_ya_p,Total_ya_p,Total_t,rel_inc_l,rel_inc_h,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,nytt_bareal,nytt_bareal_pp
1528,Sykkylven,2009,11965,60.20515518148343,55.93941004517672,58.08327825512227,7565,-1.6000000000000014,0.8000000000000007,17.3,14.7,19.8,2.3,2.7,1.8,2641,0.3491077329808328
1528,Sykkylven,2010,11089,59.44458999214043,55.991516436903495,57.7282909474239,7589,-1.8000000000000007,1.7999999999999972,17.8,15,20.7,2.4,2.9,1.9,942,0.12412702595862432
1528,Sykkylven,2011,12275,59.16298414348843,55.91087811271298,57.54372226572696,7662,-2.6999999999999993,2.299999999999997,18.4,15.4,21.4,2.5,2.9,2.1,1917,0.25019577133907595
1528,Sykkylven,2012,11048,58.43717549325026,55.84994753410283,57.150313152400834,7664,-2.6999999999999993,2.200000000000003,18.7,15.7,21.7,2.7,3.1,2.2,1526,0.19911273486430062
1528,Sykkylven,2013,12877,58.42200882429276,55.68062827225131,57.057213606151436,7673,-0.40000000000000036,0.10000000000000142,18.6,15.4,21.8,2.9,3.2,2.7,743,0.09683305095790434
1528,Sykkylven,2014,12963,58.46867749419954,55.59594910412879,57.03751617076326,7730,-0.5,0.7999999999999972,19,15.8,22.3,3.4,3.6,3.2,940,0.12160413971539456
1528,Sykkylven,2015,14435,58.88429752066116,54.78487614080835,56.844427144154665,7707,-1.8000000000000007,1.2999999999999972,19.5,16,23.1,3.6,3.8,3.4,1598,0.20734397301154794
1528,Sykkylven,2016,14778,58.83877656817004,54.047681425203045,56.45602605863193,7675,-1.4000000000000004,1.7999999999999972,19.9,16.4,23.6,3.5,3.6,3.4,2450,0.31921824104234525
1528,Sykkylven,2017,14586,58.406621831350236,54.217811439018014,56.32228719948018,7695,-0.6999999999999993,2.799999999999997,20.7,16.9,24.7,3.6,3.8,3.3,1838,0.23885640025990904
1529,Skodje,2006,10155,59.27552140504939,57.9295154185022,58.60362836723474,3638,-5.300000000000001,1.6999999999999993,17.7,13.5,22,2.1,2.8,1.4,3224,0.8862012094557449
1529,Skodje,2007,10693,59.01727861771058,58.03964757709251,58.533260632497274,3668,-4,2.8999999999999986,18.5,14.2,22.9,2.1,2.9,1.3,3551,0.968102508178844
1529,Skodje,2008,12037,59.73474801061008,58.12332439678284,58.93333333333334,3750,-2.8999999999999986,4.800000000000001,18.8,14.2,23.3,2.3,3.2,1.4,1936,0.5162666666666667
1529,Skodje,2009,13630,59.82688391038696,57.4083634486319,58.625993335042295,3901,-3.6000000000000014,4.800000000000001,18.9,14.3,23.5,2.6,3.6,1.6,2572,0.6593181235580621
1529,Skodje,2010,14314,60.45226130653266,57.62538382804504,59.05172413793104,3944,-3.8000000000000007,3.799999999999997,19.7,14.6,24.8,2.6,3.4,1.8,2371,0.6011663286004056
1529,Skodje,2011,14744,60.567514677103716,56.609336609336616,58.592792351066436,4079,-3.6999999999999993,7.299999999999997,20.2,15.5,25,2.8,3.5,2.2,4167,1.021573915175288
1529,Skodje,2012,15536,59.7340930674264,56.977863330125125,58.36520076481836,4184,-1.6999999999999993,7.200000000000003,20.7,15.9,25.5,2.9,3.4,2.5,4104,0.9808795411089866
1529,Skodje,2013,16316,59.30715935334872,57.39253660840813,58.3605791686128,4282,-1.4000000000000004,7.100000000000001,21.1,16.3,26,3.2,3.7,2.7,3588,0.8379262027090145
1529,Skodje,2014,19017,58.61759425493717,56.87818434460399,57.76156826988831,4387,-1.5,7.799999999999997,21.1,16.1,26.3,3.8,4,3.5,2913,0.6640072942785502
1529,Skodje,2015,21671,58.844287604764,57.00636942675159,57.939529675251954,4465,-1.8000000000000007,7.299999999999997,21.6,15.7,27.8,4.3,4.4,4.2,3608,0.8080627099664054
1529,Skodje,2016,18228,59.37101572460689,57.2562858403176,58.333333333333336,4620,-2.4000000000000004,7.799999999999997,22.1,15.9,28.5,4.5,4.8,4.2,2477,0.53614718614718615
1529,Skodje,2017,17645,59.00673400673401,57.922304670449584,58.47439468609386,4667,-1.6999999999999993,8.799999999999997,22.4,16,29.1,4.7,4.5,4.9,1961,0.42018427255196056
1531,Sula,2006,9771,57.864128998149624,55.1492336649637,56.518261796854176,7502,-3.3000000000000007,1.6999999999999993,17.5,14.9,20.2,1.8,2.3,1.3,3830,0.5105305251932818
1531,Sula,2007,11808,57.59726603575184,55.24906266738082,56.434067391881136,7538,-3,2.8999999999999986,17.8,14.8,20.8,1.9,2.5,1.3,1411,0.18718492968957284
1531,Sula,2008,12467,58.0005220569042,55.49407114624506,56.753212693417254,7626,-0.8999999999999986,3.8000000000000007,18.5,14.9,22,2,2.6,1.4,3243,0.4252557041699449
1531,Sula,2009,11492,58.422939068100355,55.578512396694215,57.00694265878118,7778,-2.6000000000000014,4.800000000000001,18.9,15.1,22.7,2.2,2.7,1.7,3029,0.3894317305219851
1531,Sula,2010,14875,58.086388749372176,55.35578627500634,56.72676837725381,7931,-1.8000000000000007,5.799999999999997,19.8,15.4,24.2,2.4,2.8,2,4404,0.5552893708233514
1531,Sula,2011,16358,58.1041257367387,55.46719681908549,56.79347826086957,8096,-2.6999999999999993,4.299999999999997,20.2,15.5,24.9,2.7,3,2.3,3952,0.4881422924901186
1531,Sula,2012,16587,58.52611495349392,55.23012552301255,56.904069767441854,8256,-2.6999999999999993,4.200000000000003,20.5,15.7,25.4,2.9,3.1,2.7,5310,0.6431686046511628
1531,Sula,2013,17485,58.309990662931845,55.09360564065159,56.734548052876036,8397,-2.4000000000000004,4.100000000000001,21.1,16.2,26.2,3.1,3.3,2.8,3513,0.4183637013219007
1531,Sula,2014,16210,58.63862505653551,55.16670607708678,56.941394058490346,8651,-2.5,4.799999999999997,21.8,16.7,27.3,3.8,4.1,3.4,1931,0.22321118945786614
1531,Sula,2015,17137,58.46153846153847,54.65737514518002,56.61208356860531,8855,-1.8000000000000007,4.299999999999997,22.4,17,28.2,3.8,4,3.5,3861,0.4360248447204969
1531,Sula,2016,17539,58.27369334200824,54.7569684404515,56.56836461126006,8952,-1.4000000000000004,5.799999999999997,22.9,17.6,28.5,3.8,4.1,3.4,3993,0.4460455764075067
1531,Sula,2017,21024,58.33154160395614,54.86685032139577,56.65593427334296,9007,-0.6999999999999993,5.799999999999997,23.7,18.2,29.6,4.1,4.3,3.9,5407,0.6003108693238592
1532,Giske,2006,8669,57.25806451612904,54.93601462522852,56.10859728506787,6630,-5.300000000000001,7.699999999999999,16.2,13.8,18.6,1.8,2.4,1.3,2950,0.444947209653092
1532,Giske,2007,11251,57.26190476190476,54.700334651658046,55.99518579810441,6647,-5,9.899999999999999,16.9,14.6,19.3,1.9,2.4,1.3,2600,0.3911539040168497
1532,Giske,2008,10703,57.21378504672897,54.13062928720549,55.68835768038956,6777,-3.8999999999999986,9.8,17.2,15,19.5,2,2.5,1.6,5874,0.866755201416556
1532,Giske,2009,12804,57.98680814453685,54.34140578854105,56.19089189582424,6873,-4.600000000000001,9.8,17.9,15.4,20.4,2.4,2.9,1.8,5930,0.8627964498763276
1532,Giske,2010,13542,58.00561797752809,54.48255981550879,56.26689429506331,7029,-2.8000000000000007,9.799999999999997,18.8,15.9,21.7,2.6,3.1,2.1,2829,0.402475458813487
1532,Giske,2011,15667,57.85398230088495,54.344749504670254,56.1197370261575,7149,-3.6999999999999993,9.299999999999997,19.3,16.3,22.3,2.8,3.1,2.5,4007,0.5604979717442999
1532,Giske,2012,15576,57.56918068366793,54.440154440154444,56.01750547045952,7312,-2.6999999999999993,8.200000000000003,20.3,16.7,23.8,3.4,3.7,3.1,9894,1.3531181619256019
1532,Giske,2013,16503,57.27798213347346,55.44846050870147,56.37183397427397,7541,-1.4000000000000004,8.100000000000001,20.8,16.8,25,3.9,4.1,3.7,3979,0.5276488529372763
1532,Giske,2014,17366,57.84913353720693,55.51769331585845,56.69983201964078,7739,-2.5,7.799999999999997,21.3,17.2,25.5,4.3,4.3,4.4,4058,0.524357152086833
1532,Giske,2015,19796,57.87773359840954,55.333333333333336,56.62544169611308,7924,-1.8000000000000007,9.299999999999997,21.8,17.9,25.9,4.6,4.6,4.7,5077,0.6407117617364967
1532,Giske,2016,18270,58.404488899731646,55.19399249061326,56.81986656782803,8094,-2.4000000000000004,8.799999999999997,22.1,17.9,26.5,4.9,4.7,5.1,3872,0.47837904620706695
1532,Giske,2017,19990,57.524920982251395,54.95938961358602,56.25,8176,-1.6999999999999993,9.799999999999997,22.5,18,27.1,5.1,5,5.3,6923,0.8467465753424658
1534,Haram,2006,6458,57.66522825346355,53.79716981132076,55.76767326159898,8643,-1.3000000000000007,3.6999999999999993,14.5,12.6,16.4,1.8,2.4,1.3,1454,0.16822862432025917
1534,Haram,2007,8199,57.75449783648372,53.618030842230134,55.72856146874273,8606,-1,4.899999999999999,14.5,12.6,16.6,2,2.5,1.4,2113,0.24552637694631652
1534,Haram,2008,8955,57.7742520398912,53.88822829964328,55.87791574794012,8617,-0.8999999999999986,4.800000000000001,15.1,12.6,17.6,2.1,2.7,1.4,1269,0.14726703028896368
1534,Haram,2009,9671,58.234636871508386,53.94643280398198,56.15366919714746,8694,-1.6000000000000014,4.800000000000001,15.3,12.8,18,2.3,2.9,1.6,3046,0.3503565677478721
1534,Haram,2010,9135,58.96751223854027,53.96937573616019,56.53964984552008,8739,-0.8000000000000007,2.799999999999997,15.6,13.1,18.4,2.6,3.2,2,1741,0.19922187893351642
1534,Haram,2011,10742,58.7513691128149,54.49673811742777,56.689624026193975,8857,-0.6999999999999993,3.299999999999997,16.2,13.4,19.2,2.8,3.2,2.4,2845,0.3212148583041662
1534,Haram,2012,11287,59.05358686257563,54.29228998849251,56.748021843307704,8973,-1.6999999999999993,3.200000000000003,16.4,13.5,19.5,3.2,3.5,3,2389,0.26624317396634345
1534,Haram,2013,12275,58.7805925289824,53.64511691884457,56.29711751662971,9020,-0.40000000000000036,3.1000000000000014,16.8,13.6,20.3,3.2,3.5,2.8,1900,0.2106430155210643
1534,Haram,2014,11966,58.073472874839815,53.47569286687869,55.8454425363276,9084,-1.5,3.799999999999997,17.4,14.6,20.3,4,4.1,3.9,1622,0.17855570233377366
1534,Haram,2015,13158,58.47098686997035,53.72896771259663,56.184210526315795,9120,-0.8000000000000007,2.299999999999997,17.7,14.4,21.3,4,4.1,3.9,3486,0.38223684210526315
1534,Haram,2016,14012,58.23504633529908,53.63881401617251,56.01086956521739,9200,-0.40000000000000036,1.7999999999999972,18.2,14.6,22.2,4.4,4.4,4.3,3693,0.40141304347826084
1534,Haram,2017,12675,57.890348134250566,54.44075304540421,56.21778350515464,9312,0.3000000000000007,1.7999999999999972,19,15.3,22.9,4.3,4.2,4.5,5551,0.5961125429553265
1535,Vestnes,2006,6012,57.86278081360049,55.01905972045743,56.47314498602919,6442,2.6999999999999993,-1.3000000000000007,13.4,10.5,16.3,1.7,2.1,1.2,456,0.07078547035082272
1535,Vestnes,2007,10220,58.03981623277183,55.14823079375199,56.622930334270535,6402,2,-1.1000000000000014,13.6,10.7,16.4,2,2.3,1.7,886,0.13839425179631365
1535,Vestnes,2008,9401,58.25954198473282,55.33396644507755,56.82312713708424,6434,2.1000000000000014,-0.1999999999999993,14,11.2,16.8,2.2,2.4,2,1261,0.19599005284426485
1535,Vestnes,2009,10424,59.13069725324479,55.829383886255926,57.5177523927138,6478,0.3999999999999986,-0.1999999999999993,14.4,11.4,17.5,2.4,2.7,2.1,781,0.12056190182154986
1535,Vestnes,2010,10435,59.72512697938453,55.49224438113327,57.66984322164156,6506,2.1999999999999993,-0.20000000000000284,14.5,11.1,17.9,2.5,2.8,2.2,1491,0.22917307101137413
1535,Vestnes,2011,10059,58.86588658865887,55.78681803847366,57.36469864698647,6504,3.3000000000000007,-1.7000000000000028,14.8,11.4,18.5,2.7,2.9,2.5,6066,0.9326568265682657
1535,Vestnes,2012,11565,59.58456973293769,55.79047017986747,57.745832696130904,6539,3.3000000000000007,-1.7999999999999972,15.1,11.2,19,2.9,2.9,2.8,3404,0.5205688943263496
1535,Vestnes,2013,11768,59.368605670856475,56.0374414976599,57.75731964986417,6626,1.5999999999999996,-1.8999999999999986,15.6,11.7,19.6,2.9,2.9,2.8,2647,0.39948686990642923
1535,Vestnes,2014,11831,59.62714826682202,56.22250157133878,57.98941798941799,6615,1.5,-2.200000000000003,16,12.5,19.9,3.7,3.9,3.6,2246,0.33953136810279666
1535,Vestnes,2015,11481,60.47646383467279,56.42059553349876,58.52713178294574,6708,1.1999999999999993,-1.7000000000000028,16,12.2,20.2,4.1,4.3,3.9,3523,0.5251937984496124
1535,Vestnes,2016,14394,60.45362023844141,55.58007566204287,58.115262441385575,6611,0.5999999999999996,-2.200000000000003,16.2,12.3,20.5,4.1,4.1,4.1,2372,0.3587959461503555
1535,Vestnes,2017,12840,59.22671353251317,55.80145431552324,57.57944351528052,6577,1.3000000000000007,-2.200000000000003,16.9,12.7,21.6,4.1,3.9,4.3,3859,0.5867416755359587
1539,Rauma,2006,7747,57.87596048298573,53.065082365649474,55.45120457329522,7347,1.6999999999999993,-3.3000000000000007,13.6,11.7,15.6,1.8,2.2,1.5,1534,0.20879270450524023
1539,Rauma,2007,10155,57.88894997251237,52.94277190127475,55.399317406143346,7325,1,-3.1000000000000014,14.5,12,16.9,1.9,2.3,1.5,1295,0.17679180887372015
1539,Rauma,2008,8629,58.13890396093326,52.883834281072296,55.508876541536786,7379,1.1000000000000014,-2.1999999999999993,14.9,12.1,17.8,2.1,2.5,1.8,4130,0.5596964358314135
1539,Rauma,2009,9649,58.455284552845534,52.957135105805754,55.707700650759215,7376,1.3999999999999986,-2.1999999999999993,15.3,12.3,18.3,2.3,2.8,1.9,1745,0.23657809110629066
1539,Rauma,2010,10527,58.91848264729621,53.13852813852814,56.036692297315525,7413,0.1999999999999993,-1.2000000000000028,15.6,12.5,18.7,2.4,2.6,2.1,1862,0.251180358829084
1539,Rauma,2011,10993,58.4722969338354,53.2319391634981,55.86486486486486,7400,1.3000000000000007,-1.7000000000000028,16.2,13,19.4,2.4,2.7,2.1,2639,0.35662162162162164
1539,Rauma,2012,10875,58.326671995736746,53.36054421768708,55.86968228325255,7428,1.3000000000000007,-1.7999999999999972,16.6,13.3,19.9,2.5,2.8,2.2,1177,0.15845449649973076
1539,Rauma,2013,12572,57.81458722949506,53.752039151712886,55.80110497237569,7421,1.5999999999999996,-0.8999999999999986,16.9,13.3,20.4,2.6,2.8,2.4,2137,0.2879665813232718
1539,Rauma,2014,11688,56.888297872340424,53.45247766043867,55.185831208909164,7453,-0.5,-1.2000000000000028,17.3,13.4,21.3,3.1,3.3,2.8,2702,0.36253857507044146
1539,Rauma,2015,12959,56.03379984156325,53.799890650628754,54.93619879113499,7445,0.1999999999999993,-1.7000000000000028,17.9,13.6,22.4,3.4,3.8,3.1,2310,0.31027535258562794
1539,Rauma,2016,14408,56.21409921671018,53.93227744401966,55.098772023491726,7492,0.5999999999999996,-2.200000000000003,18.3,14.2,22.6,3.5,3.6,3.4,1489,0.19874532835024025
1539,Rauma,2017,14307,56.47979139504563,53.70774263904035,55.12461681993869,7503,1.3000000000000007,-2.200000000000003,18.7,14.4,23.3,3.8,3.8,3.8,1270,0.16926562708250034
1547,Aukra,2006,10107,57.58169934640522,53.2823454429573,55.40496934494998,3099,-6.300000000000001,6.699999999999999,18.1,14.4,21.7,1.8,2.7,1,1292,0.4169086802194256
1547,Aukra,2007,11380,57.235142118863045,53.324968632371395,55.25143220878421,3142,-6,5.899999999999999,18.1,14.3,22,2,2.7,1.2,2481,0.7896244430299173
1547,Aukra,2008,11018,57.268722466960355,53.24921135646687,55.26149968494014,3174,-4.899999999999999,8.8,17.8,14.1,21.6,2.1,2.4,1.7,1284,0.4045368620037807
1547,Aukra,2009,11821,56.91056910569105,53.21969696969697,55.07382972038957,3183,-3.6000000000000014,6.800000000000001,18.4,14.1,22.6,2.3,2.9,1.6,1237,0.3886270813697769
1547,Aukra,2010,10988,56.9557080474111,53.29566854990584,55.131414267834785,3196,-3.8000000000000007,6.799999999999997,18.9,14.6,23.2,2.5,2.8,2.1,1066,0.3335419274092616
1547,Aukra,2011,13868,57.17791411042945,53.366275478690554,55.27854724530626,3249,-3.6999999999999993,5.299999999999997,19,14.2,23.8,2.9,3.2,2.6,1581,0.4866112650046168
1547,Aukra,2012,14224,56.98729582577132,53.0562347188264,55.03192459714199,3289,-2.6999999999999993,5.200000000000003,19.5,14.5,24.6,3,3.3,2.8,1403,0.42657342657342656
1547,Aukra,2013,12979,56.658739595719375,53.289076644538326,54.98652291105122,3339,-2.4000000000000004,7.100000000000001,20.3,14.8,25.8,3.2,3.6,2.9,1062,0.31805929919137466
1547,Aukra,2014,16100,55.80304806565064,53.14183123877917,54.48623038199586,3377,-3.5,5.799999999999997,20.8,15.7,26.1,4,4.3,3.8,2154,0.6378442404501037
1547,Aukra,2015,21354,55.54923164484917,52.77940315974254,54.18349682631275,3466,-0.8000000000000007,8.299999999999997,20.5,15.5,25.8,3.9,4.1,3.6,1790,0.5164454702827467
1547,Aukra,2016,20449,55.66778900112234,52.64976958525346,54.1785105173394,3518,-0.40000000000000036,5.799999999999997,21,15.4,26.7,4.2,3.9,4.4,2572,0.7310972143263218
1547,Aukra,2017,21137,55.72390572390572,52.861189801699716,54.299407950380605,3547,-0.6999999999999993,3.799999999999997,21,15.2,26.9,4.3,4.3,4.4,1968,0.5548350718917395
1548,Fræna,2006,10032,59.567496723460025,56.031042128603104,57.8125,9088,-1.3000000000000007,1.6999999999999993,12.7,8.3,17.4,1.6,2.3,1,4036,0.4441021126760563
1548,Fræna,2007,11355,59.67184801381693,56.034674372082684,57.879750301171825,9131,-2,2.8999999999999986,13,8.4,17.7,1.8,2.4,1.2,3698,0.4049939765633556
1548,Fræna,2008,11165,59.94815294880104,55.81140350877193,57.89530960931548,9189,-0.8999999999999986,3.8000000000000007,13.4,8.5,18.2,1.9,2.5,1.3,5525,0.6012623789313309
1548,Fræna,2009,11135,60.077602931666306,55.630142919012556,57.85891757588851,9257,-1.6000000000000014,3.8000000000000007,13.6,8.6,18.6,2.1,2.7,1.5,2400,0.25926326023549745
1548,Fræna,2010,12527,59.51167728237792,56.26891482922611,57.90488431876607,9336,-0.8000000000000007,3.799999999999997,14.1,8.8,19.6,2.2,2.7,1.6,1227,0.131426735218509
1548,Fræna,2011,13952,59.944810019104224,55.95057446347279,57.96868296868297,9324,0.3000000000000007,3.299999999999997,14.9,9.2,20.8,2.2,2.8,1.7,8467,0.9080866580866581
1548,Fræna,2012,13337,59.69526194948862,55.69997869166844,57.71826233656685,9484,-0.6999999999999993,3.200000000000003,15.2,9.3,21.2,2.3,2.7,1.9,8856,0.9337832138338253
1548,Fræna,2013,15314,59.72850678733032,55.5976430976431,57.68670688579155,9614,-0.40000000000000036,2.1000000000000014,15.7,9.7,21.7,2.5,3,2.1,4771,0.49625546078635324
1548,Fræna,2014,15377,59.54323001631321,54.983388704318934,57.28395061728395,9720,-0.5,2.799999999999997,16.4,10.6,22.5,3.1,3.6,2.6,5710,0.5874485596707819
1548,Fræna,2015,15571,59.043408360128616,55.227603408854705,57.16767140083785,9787,-0.8000000000000007,3.299999999999997,16.5,10.6,22.6,3.1,3.4,2.7,3918,0.4003269643404516
1548,Fræna,2016,16687,59.61889316845733,54.78678929765886,57.239888854584756,9717,-0.40000000000000036,2.799999999999997,16.8,10.8,23,3.2,3.4,2.9,4362,0.4489039827107132
1548,Fræna,2017,16140,58.89023896314297,54.3826774932334,56.6676932553126,9741,-0.6999999999999993,1.7999999999999972,17.2,10.7,23.9,3.3,3.4,3.1,3473,0.35653423673134177
1554,Averøy,2006,10325,58.16993464052288,56.67689946277821,57.44402985074627,5360,1.6999999999999993,1.6999999999999993,14,10,18.1,1.7,2.1,1.3,1857,0.346455223880597
1554,Averøy,2007,10023,57.900472212132215,56.38867635807192,57.16415129495063,5367,2,1.8999999999999986,14.6,10.4,19.1,1.7,2.1,1.4,1346,0.2507918762809763
1554,Averøy,2008,10227,57.6992426974396,56.18105743628756,56.960385042576824,5402,1.1000000000000014,2.8000000000000007,15.6,11.3,20.2,1.9,2.2,1.6,845,0.15642354683450574
1554,Averøy,2009,10440,57.44377008211353,56.41316685584563,56.943423952975756,5444,0.3999999999999986,2.8000000000000007,15.7,11.1,20.4,2.2,2.6,1.7,3354,0.6160911094783248
1554,Averøy,2010,12242,56.87254551945734,56.95067264573991,56.910717546101885,5477,0.1999999999999993,3.799999999999997,16.2,11.6,20.9,2.2,2.6,1.9,1919,0.3503742924958919
1554,Averøy,2011,11919,57.06676136363637,56.95266272189349,57.01086956521739,5520,-0.6999999999999993,4.299999999999997,16.4,11.6,21.4,2.6,2.8,2.5,5709,1.0342391304347827
1554,Averøy,2012,14369,57.713690062543435,55.98526703499079,56.87466475952083,5593,0.3000000000000007,4.200000000000003,16.8,12.3,21.6,2.8,2.9,2.8,4674,0.835687466475952
1554,Averøy,2013,13456,58.333333333333336,55.71061329416085,57.069545213236594,5651,-0.40000000000000036,3.1000000000000014,17.1,12.5,22,2.9,2.8,2.9,3410,0.6034330207043002
1554,Averøy,2014,14673,57.930798218568,56.105491329479776,57.04237735185511,5687,0.5,3.799999999999997,18.1,13.2,23.3,3.3,3.2,3.5,4585,0.8062247230525761
1554,Averøy,2015,13027,57.59919300605245,56.48936170212766,57.05902657921988,5794,0.1999999999999993,3.299999999999997,18.2,12.9,23.8,3.4,3.5,3.4,3211,0.5541939937866759
1554,Averøy,2016,14100,57.43538100033568,55.74288724973656,56.6083075866804,5826,0.5999999999999996,3.799999999999997,18.5,13,24.3,3.7,3.6,3.9,3924,0.6735324407826982
1554,Averøy,2017,14775,57.014028056112224,55.80013976240391,56.4207650273224,5856,1.3000000000000007,1.7999999999999972,18.7,13.1,24.6,3.9,3.7,4.1,4288,0.73224043715847
1563,Sunndal,2006,9615,58.51811790156841,55.47586206896552,57.01215348900723,7323,1.6999999999999993,0.6999999999999993,14.8,12.3,17.2,3.5,5.2,1.9,75,0.010241704219582138
1563,Sunndal,2007,9923,59.093362115488404,54.83870967741935,56.9889540433656,7333,0,-0.10000000000000142,15,12.2,17.8,3.6,5.2,2,597,0.0814127914905223
1563,Sunndal,2008,10127,58.9840583626047,55.25164113785558,57.129264645915455,7357,-0.8999999999999986,-0.1999999999999993,15.3,12.2,18.3,3.8,5.3,2.3,1170,0.1590322142177518
1563,Sunndal,2009,10968,59.226190476190474,55.24513831826897,57.247856267864435,7347,-0.6000000000000014,-0.1999999999999993,15.7,12.1,19.3,3.8,5.2,2.5,1454,0.19790390635633592
1563,Sunndal,2010,10641,59.40919037199125,55.35370217451142,57.38784469748936,7289,0.1999999999999993,-2.200000000000003,16.2,12.6,19.6,3.7,5,2.5,1002,0.1374674166552339
1563,Sunndal,2011,10829,59.57680681505908,55.62293274531422,57.60286225402504,7267,1.3000000000000007,-1.7000000000000028,16.3,12.7,19.8,3.9,5.1,2.6,1102,0.15164441998073483
1563,Sunndal,2012,10369,59.1123439667129,55.388471177944865,57.25403001667593,7196,1.3000000000000007,-2.799999999999997,16.6,13.1,20,4,5.3,2.8,954,0.13257365202890495
1563,Sunndal,2013,11517,59.10975946917335,55.71348940914158,57.41845940319222,7205,1.5999999999999996,-3.8999999999999986,16.8,13,20.6,4.1,5.2,3.1,428,0.05940319222761971
1563,Sunndal,2014,10667,59.27777777777777,55.6706804816578,57.48152280016734,7171,1.5,-3.200000000000003,17,13.2,20.8,4.3,5.2,3.4,648,0.0903639659740622
1563,Sunndal,2015,11782,58.66629925599338,55.53034600113443,57.12089447938504,7155,0.1999999999999993,-2.700000000000003,17.4,13.6,21.3,4.6,5.4,3.7,1298,0.1814116002795248
1563,Sunndal,2016,12039,58.78453038674033,54.83050847457627,56.82960893854748,7160,0.5999999999999996,-2.200000000000003,17.9,13.8,22,4.8,5.5,4,1015,0.14175977653631286
1563,Sunndal,2017,12594,59.012756516916255,55.22727272727273,57.14285714285714,7126,-0.6999999999999993,-1.2000000000000028,18.5,14.3,23,5,5.7,4.3,1079,0.15141734493404435
1601,Trondheim,2006,19053,63.86301579605481,60.67498348683309,62.250256914628686,158613,2.6999999999999993,-0.3000000000000007,23.5,20.1,26.8,10.7,14.3,7.2,26449,0.16675177948844042
1601,Trondheim,2007,20605,64.08886669995007,60.8871461830658,62.47325789896742,161730,4,-1.1000000000000014,23.8,20.3,27.2,11.2,14.6,7.8,28149,0.1740493414950844
1601,Trondheim,2008,20404,64.30170316301704,61.12108541890085,62.70377926158205,165191,3.1000000000000014,-2.1999999999999993,24.2,20.6,27.7,11.5,14.8,8.3,19902,0.12047871857425646
1601,Trondheim,2009,20313,64.44198184028026,61.32329400604731,62.878810391246716,168257,3.3999999999999986,-1.1999999999999993,24.6,20.9,28.3,11.9,15.1,8.8,11844,0.07039231651580617
1601,Trondheim,2010,22660,64.27519461392805,61.38413248694105,62.83111807928113,170936,2.1999999999999993,-1.2000000000000028,25,21.1,28.9,12.3,15.5,9.2,14158,0.08282632096223148
1601,Trondheim,2011,24729,64.33260897060006,61.48786887519795,62.91401035242037,173486,2.3000000000000007,-1.7000000000000028,25.4,21.4,29.4,13,16,10,27958,0.16115421417290157
1601,Trondheim,2012,25861,64.4992104669524,61.6036401788158,63.05940526685872,176348,2.3000000000000007,-1.7999999999999972,25.9,22,29.9,13.5,16.3,10.7,33550,0.19024882618458955
1601,Trondheim,2013,27784,64.73524377450168,61.61190078194241,63.18589586626005,179692,0.5999999999999996,-0.8999999999999986,26.4,22.5,30.4,13.7,16.4,11.1,22965,0.1278020167842753
1601,Trondheim,2014,28367,64.64731012142228,61.60902689855845,63.144450243085124,182035,0.5,-1.2000000000000028,26.7,22.8,30.7,14.4,16.8,12,36997,0.2032411349465762
1601,Trondheim,2015,30939,64.69921758091411,61.67782591571485,63.20609861591695,184960,0.1999999999999993,-0.7000000000000028,26.9,22.8,31,15.3,17.6,12.9,34137,0.18456423010380624
1601,Trondheim,2016,32911,64.70253344719613,61.68947698428142,63.21489381008044,187353,0.5999999999999996,-0.20000000000000284,27.3,23.2,31.4,15.6,17.7,13.5,37041,0.1977070022897952
1601,Trondheim,2017,33761,64.49021008707896,61.779837034670074,63.154191868279575,190464,1.3000000000000007,-1.2000000000000028,27.6,23.5,31.9,16,17.8,14.1,36180,0.18995715725806453
1617,Hitra,2006,9081,59.237246161466075,53.396603396603396,56.32927132554091,4021,6.699999999999999,-7.300000000000001,11.3,9.4,13.3,1.8,2.1,1.4,10572,2.6291967172345188
1617,Hitra,2007,10141,59.02845927379784,53.015075376884425,56.05759682224429,4028,8,-8.100000000000001,12,10.2,13.9,2.2,2.3,2,0,0
1617,Hitra,2008,10193,59.208015267175576,53.88015717092338,56.582768635043564,4132,8.100000000000001,-9.2,12.5,10.2,14.8,2.4,2.6,2.1,143,0.034607938044530495
1617,Hitra,2009,11705,59.593572778827976,54.55889600788566,57.129071170084444,4145,7.399999999999999,-9.2,13,10.5,15.6,2.7,3,2.3,0,0
1617,Hitra,2010,11718,60.199909132212625,55.42579075425791,57.89473684210527,4256,7.199999999999999,-9.200000000000003,13.3,10.4,16.3,2.8,2.9,2.7,0,0
1617,Hitra,2011,12703,60.35320088300221,56.144578313253014,58.34101382488479,4340,7.300000000000001,-8.700000000000003,13.7,11,16.6,3.3,3.1,3.4,646,0.1488479262672811
1617,Hitra,2012,14401,60.93953892996955,55.952380952380956,58.55876335530803,4399,5.300000000000001,-9.799999999999997,14.3,11.4,17.3,3.4,3.5,3.2,996,0.22641509433962265
1617,Hitra,2013,11240,60.02548853016143,56.19406500235515,58.20862184498549,4477,4.6,-8.899999999999999,14.4,11.3,17.5,3.3,3.3,3.3,2561,0.5720348447621175
